income,debt,credit_score,employment_years,credit_limit,credit_used,default
156544,24175,677,4.2,6117,5901,0
79962,20504,507,11.3,7685,7685,1
47627,35144,779,5.0,15868,3153,0
43919,3217,662,6.4,11195,6643,0
39577,31299,630,9.4,10037,10037,1
99547,99147,693,4.5,37048,3551,0
33645,9309,674,1.4,2736,2736,0
50369,60847,727,8.2,4784,1441,0
50550,10823,704,5.5,4643,2468,0
36277,4456,722,2.2,2866,2866,0
21515,10462,785,5.0,5981,1892,0
59503,30902,738,8.1,16018,16018,0
47259,6833,634,14.9,6541,2312,0
66181,8265,538,12.2,7839,7839,1
35591,21479,817,1.6,2964,2964,0
101976,13392,626,2.2,5667,5053,0
28968,21326,603,0.5,7164,7164,1
136930,16160,476,1.1,15517,643,0
17179,19608,684,8.6,3064,3064,1
63631,9454,665,1.8,7198,1859,0
65203,16081,498,3.9,21179,841,0
30414,6362,695,4.4,7248,1677,0
63236,37449,600,6.1,2251,2251,1
105631,8043,850,0.8,24232,2559,0
12964,32961,593,1.5,16555,11014,1
66280,11082,606,2.4,18189,4054,0
10982,15703,563,1.8,2920,2920,1
27463,8991,778,16.3,28530,3684,0
130288,5927,613,7.2,5760,4498,0
34577,3308,578,2.6,6928,3372,0
24238,5743,721,8.5,6051,2284,0
43531,10310,512,1.7,19204,11971,1
169523,15827,713,6.2,8727,2803,0
16334,29981,828,1.0,13866,3480,0
26088,9352,707,5.9,10437,7233,0
120386,6597,714,2.4,9260,6548,0
149436,4213,737,0.5,5101,2199,0
46071,19615,821,1.3,35189,9696,0
23308,40399,771,2.1,3553,3553,1
172389,36793,694,5.5,13208,5769,0
127601,23575,740,0.3,12883,3334,0
73671,22266,561,4.3,22204,3408,0
30108,51953,728,5.0,26152,4099,0
47600,17425,549,4.2,8990,1622,0
44524,22402,613,5.7,14347,4744,0
59785,10336,342,0.8,34044,10970,1
117079,4493,690,3.5,9456,9456,0
83088,7730,586,11.3,4691,3489,0
25683,13262,761,3.8,7562,7562,0
111960,14025,689,3.8,3971,3971,0
59153,62382,762,5.3,12839,3698,0
74031,14257,542,1.6,20850,9158,0
118175,34306,754,4.8,9093,641,0
25161,9433,850,9.9,3182,1584,0
47978,10411,726,0.0,20235,5335,0
35637,4614,729,8.2,2854,1986,0
19135,7377,667,1.0,3354,3354,0
60357,20365,598,2.4,8736,8418,0
221225,13441,726,7.7,11805,11722,0
16252,28406,499,6.9,13301,4788,1
48080,15444,608,8.9,9449,1992,0
71993,10077,473,11.3,33929,3081,0
52778,74506,580,2.4,10359,6179,1
45804,12393,714,4.3,20420,2768,0
22482,33874,701,2.0,17169,8992,0
56369,9692,655,1.7,4004,4004,0
31130,23569,667,2.3,8788,4937,0
13175,28069,461,5.4,43753,950,1
100384,15785,613,2.8,6953,6953,0
87119,2031,582,6.7,6172,4059,0
50564,13556,584,5.5,11152,11152,0
56243,35752,710,0.1,7130,7130,0
93395,20373,564,4.0,5678,4069,0
56084,19085,590,2.3,7056,7056,0
84323,3368,441,2.4,26968,798,1
41008,7507,621,6.8,8994,8994,0
107709,18566,541,3.2,3906,3906,1
59425,18552,658,8.7,3435,750,0
55074,35303,555,5.0,46386,3795,0
22879,11898,660,3.2,8465,4470,0
58231,18484,636,5.6,13416,10804,0
29757,13536,817,0.2,5768,5768,0
33424,6066,700,0.1,12391,6937,0
30055,2198,466,0.3,27489,27489,1
25855,18860,524,2.3,6269,5730,1
175407,15354,656,1.1,13643,7378,0
108967,8147,557,16.6,3700,3700,0
155161,3658,353,3.1,40782,14739,1
23535,22110,785,4.3,11944,3361,0
51162,10800,722,1.3,7413,7413,0
22559,20858,702,1.6,8034,1623,0
32292,59352,589,1.6,6926,3805,1
28258,2409,693,4.8,7178,2771,0
103130,7634,580,2.6,1784,1784,0
38648,11299,670,2.9,9241,3698,0
93063,42781,558,3.6,8974,8974,1
70437,3608,802,5.9,13934,2229,0
195279,62861,493,0.4,6862,1035,1
20178,14894,773,6.0,5769,1449,0
104354,12372,654,3.3,9843,9843,0
97525,11402,601,4.4,3201,2054,0
27336,9424,667,1.6,10942,7031,0
89705,30899,723,2.1,2688,2688,0
59975,5683,787,1.1,21689,10320,0
42767,17612,681,15.5,15978,3993,0
29901,9825,561,2.7,5175,5175,1
31842,7261,656,22.2,15722,15722,0
167693,105744,832,2.7,10701,3701,0
49041,18681,785,1.0,4884,3272,0
78376,21821,741,2.8,2402,2402,0
30499,33197,730,0.2,12351,1861,0
30702,4285,720,9.4,5676,4677,0
93825,54276,766,6.8,21300,5015,0
21813,1795,604,5.2,9995,4904,0
38211,7223,514,3.8,6065,1028,0
50032,9254,657,3.5,34839,7684,0
52408,21277,568,22.9,14817,2052,0
44026,15914,544,1.3,766,766,1
62162,11691,578,6.1,7041,1326,0
74289,13232,850,3.5,3756,3756,0
76175,6109,664,14.9,5654,669,0
27133,4033,686,7.0,8944,707,0
41337,23890,528,26.1,12681,2309,1
100394,23271,466,3.6,11884,2622,1
83850,47458,568,0.9,21047,18382,1
21510,7101,794,2.8,15454,4738,0
60530,23254,683,5.0,14799,14799,0
14959,10647,710,6.0,11396,3492,0
50421,34627,724,0.0,24361,8480,0
153071,30260,591,2.8,7932,2558,0
27758,15819,789,1.1,8077,2406,0
29715,10182,587,8.3,2607,955,0
77530,28818,791,0.7,20730,6649,0
19425,22416,694,4.4,9378,6222,0
33535,7727,471,1.2,77151,9893,1
70113,4618,575,1.8,7451,5964,0
33504,10606,472,11.3,10530,10530,1
42549,44906,766,1.1,14509,5758,0
76612,33429,648,0.4,4576,4576,0
63129,5487,427,0.3,12721,3671,1
57532,5249,688,2.8,10140,2170,0
39996,37040,596,4.1,8002,8002,1
61208,5386,502,1.6,22490,4536,0
45513,20079,818,4.7,5257,5257,0
64517,8161,661,0.3,11997,6752,0
36382,48710,621,7.8,27399,2407,1
43935,7213,610,6.8,6035,6035,0
27066,33346,499,16.9,8040,2244,1
48002,15489,520,11.0,51109,8628,0
30134,16346,778,1.8,13795,13795,0
25124,2762,603,2.0,6944,3477,0
57251,2293,652,5.5,17358,13910,0
55695,11199,446,0.6,6650,6650,1
78411,16277,518,1.5,3310,3310,1
37848,5431,711,0.5,25865,2314,0
62619,5592,688,2.4,4573,4573,0
68219,20935,825,3.2,55061,1384,0
64014,20958,784,0.9,7027,7027,0
29870,11966,627,0.1,44059,802,0
53617,24938,697,5.1,3797,3571,0
60991,5222,618,0.1,20289,2125,0
49232,10049,850,14.5,14042,9020,0
14018,49926,765,1.0,17791,17791,1
53976,14110,667,4.4,19489,8861,0
184890,14780,670,2.3,6985,6985,0
39497,84521,794,0.2,3959,1422,0
31671,4361,708,2.6,9551,1524,0
61329,25264,806,2.9,11569,2200,0
59126,50574,431,7.7,7113,5481,1
100272,10302,696,5.3,12020,1950,0
23047,26574,598,0.3,12466,2499,1
76026,6090,826,0.9,5234,5234,0
69860,7713,805,1.5,13049,1611,0
45013,18178,653,0.5,8209,1772,0
60067,25307,804,2.4,6063,3433,0
90914,32753,828,16.6,17174,3737,0
82734,46897,657,2.9,5745,5745,0
24691,12658,850,5.4,7189,2185,0
80185,34714,647,4.6,10409,2570,0
47155,10159,629,7.6,25901,8296,0
51212,27493,737,1.0,11327,10110,0
51222,15772,615,5.6,14326,14326,0
44795,19083,659,8.5,8036,7497,0
100210,18747,791,0.8,9368,5527,0
46619,3701,652,1.7,9564,8246,0
25041,5435,480,14.0,12153,3863,1
38711,14502,687,6.1,8045,3838,0
54569,3464,580,1.3,25286,996,0
102491,25977,737,3.3,7622,7622,0
70394,26829,720,2.1,2996,2996,0
29427,17357,797,2.7,67505,9891,0
217752,5448,741,1.8,7870,390,0
57461,40300,759,1.3,24815,4711,0
105370,68171,583,4.5,26459,2275,0
44756,15028,730,6.0,19181,18982,0
67509,20099,847,8.3,8616,8542,0
81120,15700,581,0.7,12097,6068,0
101815,20421,830,6.9,4056,3332,0
92450,12141,595,1.2,39859,7027,0
82728,12995,565,2.2,5452,2132,0
40577,27572,680,9.3,8286,4493,0
34785,87247,722,2.4,10607,2920,1
59848,4359,741,0.9,9180,9180,0
85809,12295,554,0.7,6249,6249,1
42889,5196,693,2.6,26266,12794,0
92884,47745,581,5.8,19249,1285,0
117192,8348,501,23.5,12400,10697,1
28288,4211,557,6.2,7482,5819,0
29669,22260,575,8.4,20848,14781,1
45061,53930,702,5.5,7150,6569,0
58957,22717,765,9.0,29711,4885,0
35784,15738,503,0.3,10698,6066,1
110340,18533,685,10.6,23408,968,0
63224,41435,532,2.0,9139,2463,1
50195,6638,713,10.2,10405,6877,0
20712,12216,588,0.3,23337,13704,0
22259,9301,545,5.0,45970,2995,0
58024,5249,730,5.3,29503,4738,0
13636,10273,591,23.1,18288,1163,0
90002,32409,618,5.9,14950,14950,0
44583,21021,428,1.9,6941,6941,1
343127,22369,745,3.3,12169,8839,0
195781,15021,732,1.8,5223,5223,0
43964,20306,651,0.9,12875,12875,0
45991,7041,497,1.1,13468,2382,0
89085,10429,771,1.0,2508,2161,0
136203,15578,583,3.2,10169,10169,0
18346,16681,605,9.5,13232,12027,1
16784,17260,850,9.8,9334,1679,0
33751,11960,580,0.2,12716,3047,0
69539,9878,724,0.3,3869,3869,0
66047,167078,706,1.1,5750,5750,1
93140,27596,689,1.2,20424,9981,0
23865,18593,678,0.4,9901,1732,0
12214,11086,688,2.0,12556,8875,0
82027,9312,677,3.5,6751,1370,0
29824,12032,645,3.5,10033,827,0
14602,16886,801,3.1,1976,1976,0
53479,2968,519,1.7,17894,17872,1
78898,3807,752,4.9,35086,3911,0
45559,8026,732,7.0,4696,3005,0
37246,15768,720,1.7,5124,5124,0
44551,11032,762,0.4,13475,4124,0
39248,43586,641,1.4,27770,4632,0
21833,4081,463,0.6,9883,9883,1
31926,7324,643,2.5,4186,3575,0
67021,45075,551,0.7,8552,2728,1
59457,14837,577,2.5,4813,4813,0
54222,27116,526,1.0,6197,2590,1
26982,68940,602,5.4,8000,4315,1
43963,7669,590,0.1,5164,1499,0
13277,12339,412,3.2,5741,5741,1
54562,10744,720,0.7,10427,5225,0
115533,2797,850,0.0,11505,11505,0
20242,10422,711,8.1,3653,3653,0
34491,27034,630,4.5,13062,8074,0
59722,20588,645,0.4,7575,7008,0
103954,21922,608,4.4,16386,4601,0
37461,9893,659,3.8,17092,8507,0
32359,7904,646,2.6,6760,1806,0
15043,36879,566,2.2,15213,593,1
52160,8975,818,8.7,5509,5509,0
166916,16903,501,1.1,25000,9016,0
57897,15225,722,2.0,5657,4384,0
48370,43018,640,1.6,12669,12669,1
59471,29060,840,5.9,8679,2544,0
48696,4740,684,9.9,4857,2605,0
30097,5167,614,7.6,18595,2299,0
80336,21229,625,6.4,6439,6439,0
56132,12689,654,17.3,3011,1182,0
49542,9282,536,4.8,1316,1316,1
27304,30107,573,5.6,5364,5364,1
107163,15521,472,16.3,25929,1663,0
73044,13932,558,0.0,23871,2713,0
35181,24931,659,4.0,5985,672,0
89420,9896,680,5.4,7615,7615,0
36368,46855,452,10.0,7148,2646,1
30663,7112,636,8.6,3892,1827,0
31076,22596,706,7.4,5094,1532,0
16939,42069,634,11.7,19669,3373,1
65051,4439,587,3.1,14083,1185,0
16339,10151,609,0.0,11982,11982,1
23457,33315,596,0.0,3887,575,1
14110,33718,586,3.1,10620,3276,1
46554,11647,667,2.3,1973,1973,0
44793,7422,850,2.4,17854,2446,0
40295,28703,576,2.0,11861,5949,1
26225,34435,618,10.0,3860,2393,1
24262,5262,645,1.8,30684,19479,0
64772,5099,581,7.8,2815,1795,0
35231,15998,760,9.3,14346,592,0
59267,22103,413,2.8,14598,1527,1
28821,10517,597,2.4,4156,4156,0
54646,23004,732,5.7,9638,4420,0
107148,7570,621,4.9,3147,3147,0
69682,2461,568,1.6,1350,1350,0
38275,9517,694,0.4,4687,2772,0
57201,14053,741,1.2,6428,3165,0
42430,10714,671,0.6,15537,3474,0
49253,5288,570,1.4,10375,10375,0
40321,3126,696,1.2,10567,9152,0
44418,8855,610,4.1,4865,4865,0
55673,27395,725,12.4,6829,6829,0
27011,36496,798,4.6,5162,4641,0
26648,34550,389,10.5,4199,1964,1
21309,6955,661,6.1,6532,5892,0
18767,5308,476,5.2,10427,4653,1
23615,19877,850,2.1,6629,4518,0
53943,22205,603,1.6,7892,4072,0
28691,18401,725,7.5,16098,775,0
66714,2667,646,9.4,6971,6971,0
50053,6677,570,2.4,3890,3890,0
15046,13046,558,0.0,14683,1376,1
72619,19728,809,6.3,11921,7582,0
79736,24682,746,1.3,12457,2275,0
27002,14994,844,0.0,15338,8151,0
63077,17407,656,6.5,13625,10867,0
29322,14298,679,2.9,10098,10098,0
51979,23121,623,4.6,52787,4252,0
22955,17159,621,9.8,4026,3387,1
16716,14081,546,3.1,6565,2799,1
38961,10778,658,2.8,19480,2565,0
45513,14257,571,1.4,10936,4839,0
38615,19686,694,1.5,16824,4071,0
24091,16547,667,6.4,11146,2338,0
38563,18118,679,2.4,25896,1756,0
57617,39112,818,0.7,4889,4457,0
47718,16517,646,0.4,25329,3325,0
54694,7949,726,2.6,22465,1759,0
32792,27089,850,2.5,4242,4242,0
99015,4478,781,4.2,15390,15390,0
24205,5624,765,2.5,9603,9603,0
65679,17478,619,0.6,6473,2570,0
99622,20194,673,2.8,2639,2639,0
65417,4934,518,9.5,4878,4878,1
43412,9835,700,0.7,16247,1709,0
35704,8227,677,4.7,17495,9940,0
91277,9051,652,3.6,8540,1335,0
20873,28421,753,5.5,17534,17534,0
27390,23511,529,0.7,19181,3337,1
38618,13157,813,11.4,11029,11029,0
103011,8632,740,3.9,5969,5969,0
61566,4538,643,7.5,13477,4466,0
27424,41612,635,1.1,13917,2572,1
40693,21455,698,5.4,15863,5856,0
33908,7591,802,6.1,18138,4179,0
32020,23758,660,2.0,3814,3424,0
88197,12630,664,1.9,6926,1105,0
21525,10618,652,4.3,2620,2620,0
128704,18924,828,0.4,16696,1809,0
80575,7382,613,5.3,8530,8075,0
94326,10148,647,0.2,13381,11992,0
37132,14723,796,0.8,3523,3523,0
44803,8959,665,4.4,26389,6688,0
20746,22817,764,0.4,4290,2281,0
35782,59591,559,14.3,17021,5913,1
65920,7307,629,8.1,10749,10032,0
106685,3526,798,3.9,8668,2900,0
25228,2694,582,6.8,8192,5470,0
39368,11845,635,8.7,6332,4312,0
44767,7859,676,1.2,24505,21941,0
21216,15777,551,7.6,9985,9985,1
69899,14855,609,0.9,4071,4071,0
31749,3705,661,2.1,7565,1048,0
43598,3128,655,3.3,10827,5742,0
37378,16928,778,5.0,18554,4275,0
30528,14888,804,0.1,6482,4242,0
48814,9503,564,1.4,6792,1203,0
43072,3549,661,3.8,10061,1846,0
39218,19479,717,1.8,18240,4623,0
31664,36957,802,6.0,3797,3797,0
59380,16687,722,4.2,14097,2889,0
132213,6782,679,1.1,7152,3429,0
53313,13844,717,0.6,7886,7886,0
89114,4479,717,4.0,40179,3763,0
21287,31144,557,2.4,8625,4377,1
53888,14264,669,0.7,16786,4431,0
25377,3247,796,1.6,16371,1464,0
20208,10503,629,1.4,4333,4333,0
31457,19354,663,0.5,2720,2720,0
100222,10235,626,3.2,17583,4784,0
86683,10714,419,5.8,4636,4636,1
56716,5016,652,3.4,3087,3087,0
19543,21020,680,7.0,20299,1501,0
43575,7952,599,0.5,4848,4848,0
58748,2380,535,2.3,5763,5763,1
54465,9927,562,3.8,39421,2767,0
16216,29288,726,4.5,3097,3097,1
28733,9803,847,4.8,4108,4108,0
47172,53658,788,5.2,7174,2469,0
67628,18829,516,4.2,8365,6108,1
13126,17518,735,0.4,5294,5294,0
44477,12056,584,4.8,4398,4398,0
53414,12649,592,5.2,28481,9822,0
81615,10821,604,20.1,11898,5708,0
74289,10490,721,4.7,14907,7802,0
69532,20429,746,4.6,8991,2164,0
30334,6319,640,2.9,12120,5696,0
15603,5649,642,8.1,19016,3201,0
38722,5440,696,23.0,4928,1625,0
89409,68633,707,6.0,11913,3108,0
113105,20420,768,3.8,16111,6264,0
75081,17045,522,0.3,29183,7275,0
63424,5733,652,5.2,38697,1569,0
61561,21997,543,4.9,10393,2113,0
35113,12170,645,6.0,21962,9435,0
45341,15857,627,0.5,1527,1527,0
133445,6116,645,4.2,29337,10920,0
27847,15187,570,1.4,5954,5954,1
129168,9518,501,5.7,8360,7975,1
40408,7241,441,1.1,13477,3384,1
108582,24035,637,4.6,8889,5450,0
21076,3904,607,1.4,11356,11356,0
69671,20990,582,0.0,30073,30073,0
31506,23100,782,4.0,7563,7456,0
20970,6610,564,0.5,4625,4625,1
55889,6931,792,4.3,35222,9444,0
89831,11177,812,10.4,14310,5021,0
29526,16741,455,13.9,38009,14009,1
19942,11822,659,1.1,18116,12176,0
46393,18899,610,6.6,3919,3919,0
46515,54742,359,1.7,15549,3691,1
68118,8900,506,9.2,4970,1251,0
86661,3388,727,6.2,9949,9501,0
47304,25867,850,0.3,9386,5953,0
149239,51362,740,2.1,3190,2530,0
56080,18292,682,1.6,5603,1778,0
39821,5596,648,6.2,46334,8913,0
18640,12099,818,2.1,11694,1163,0
41873,5460,850,4.6,8752,6436,0
40061,22343,591,3.7,35208,10501,0
87219,4532,450,14.9,7500,7500,1
64698,10508,440,11.1,9284,3458,1
24158,5982,782,2.2,19802,1596,0
54358,14786,645,5.1,7476,7476,0
73344,9966,668,7.1,5869,5869,0
122617,15389,471,9.2,2043,2043,1
83492,13601,575,0.3,5138,5138,0
77382,6067,620,1.4,5104,5104,0
50820,22060,671,1.5,11059,6667,0
61882,12849,610,2.3,6455,3439,0
103746,6058,546,0.7,44829,12541,0
22034,80237,572,2.7,4720,2531,1
39749,19558,771,4.4,26382,1528,0
30837,11818,674,2.8,11543,10210,0
61543,41447,711,4.4,17409,3410,0
102553,58306,560,0.3,16684,3696,0
34263,11893,355,8.3,2095,2095,1
11682,17640,598,11.2,9817,3211,1
38279,6061,563,3.8,8237,8237,0
84803,11876,685,8.5,4478,4478,0
67682,11393,850,0.6,13653,13653,0
63381,15489,720,6.4,32912,13110,0
41440,17435,850,0.5,1524,1524,0
22756,20907,707,2.1,6808,1354,0
66781,16157,587,1.6,4138,4138,0
29716,5072,685,3.5,10407,10407,0
181763,6306,828,1.4,7880,3321,0
69031,8629,833,4.1,6477,6477,0
34600,10660,592,1.8,16037,5164,0
33968,30965,675,7.9,31111,441,0
46362,5269,507,4.0,63763,8747,0
42459,10037,732,1.0,5897,5897,0
95808,28636,805,1.6,2767,2767,0
54822,10510,654,7.5,14639,14639,0
31603,19309,583,2.0,30557,1095,0
152400,11949,686,3.1,17493,1412,0
50493,16406,692,4.2,30468,5910,0
77754,11128,658,1.7,8452,7551,0
34032,22780,668,1.4,6459,6459,0
60954,3881,633,2.6,10730,8734,0
59081,9990,750,1.0,7853,1679,0
15775,16937,724,1.3,15743,5954,0
164253,20475,552,0.3,19513,8439,0
106339,44106,549,1.4,20613,910,0
38626,9771,625,1.5,14149,4726,0
25302,43634,724,13.1,11755,3634,0
60387,7886,665,3.6,17259,2727,0
51638,38674,586,6.2,2505,2505,1
60682,25693,676,0.2,11469,1746,0
54992,6433,617,0.5,10267,7152,0
66419,17079,738,6.7,11489,8132,0
116819,12823,683,3.9,9308,9308,0
68931,22037,618,0.8,13390,1788,0
26113,11174,673,2.1,6620,1268,0
111028,10448,782,3.1,21822,6317,0
131186,39946,593,7.4,13788,3798,0
324887,12345,690,0.2,10998,10998,0
24982,25878,643,3.6,6074,6074,1
56711,11156,693,5.0,17513,5179,0
14055,50682,585,15.2,11438,4207,1
68315,7765,661,6.6,5832,1642,0
35280,8174,761,1.3,9512,8164,0
155448,45234,556,4.9,15373,4577,0
30799,9359,517,5.8,14561,4580,0
17792,48091,521,5.2,13918,5351,1
36947,27268,533,6.9,10559,5997,1
14984,11805,710,9.4,20294,1027,0
76931,3132,509,0.4,23540,10439,0
14199,13155,620,0.4,16583,2294,0
49865,14491,712,6.4,6560,4341,0
14091,33988,692,1.2,4719,4719,1
40450,47608,611,0.2,6763,6763,1
131403,7723,669,2.1,38854,1064,0
60863,25360,661,6.9,12054,5050,0
29199,24645,628,0.5,43849,6283,0
48112,31531,629,4.5,9098,1266,0
49554,19909,850,0.0,8257,8257,0
65093,2824,731,0.5,9397,5457,0
21588,11798,850,1.7,9279,5853,0
69950,5300,600,0.3,5759,2152,0
9676,11361,642,7.5,4428,4428,1
33593,29261,517,8.0,14058,10450,1
36572,17054,569,5.6,20711,5511,0
71682,33472,840,1.1,54802,3095,0
49691,17560,598,3.0,7306,3319,0
21092,4728,842,0.8,7732,5993,0
27147,1778,526,1.3,5768,5135,1
55227,15049,545,2.9,21764,11096,0
46750,11258,616,5.3,17509,3190,0
34632,6115,644,0.4,5357,1642,0
36736,3427,742,1.4,5263,5263,0
74436,7422,695,10.4,19279,3198,0
35932,11435,608,2.2,12942,9950,0
46497,22759,637,11.2,16829,4948,0
180225,15536,618,19.0,5335,5335,0
20864,48361,559,3.0,2659,1973,1
16137,5834,561,1.4,5364,5364,1
78445,27034,753,6.3,16017,2619,0
32624,13875,467,0.7,43379,1639,1
40500,23289,812,1.2,7327,2264,0
30678,9422,616,6.1,48684,3011,0
41945,31487,573,2.3,17692,15066,1
127915,16919,724,0.9,3733,2940,0
79322,7758,799,4.2,11497,1565,0
82235,13232,762,5.3,18120,5532,0
20958,11030,700,0.5,1812,1812,0
24571,19759,759,1.3,15539,3156,0
8924,5199,478,1.0,22492,4251,1
30163,13050,598,1.9,13085,11832,0
87031,18329,559,5.8,9479,8988,1
66847,13717,772,5.0,8769,8315,0
42920,39244,612,4.3,8418,1694,0
48369,24815,735,0.0,4345,4345,0
32424,13280,704,0.6,6116,6116,0
55429,15889,564,1.0,7394,7394,1
77616,16925,591,1.3,10715,1724,0
18592,18447,779,0.6,6702,6702,0
58676,3101,572,2.1,5386,3131,0
85773,10496,662,0.3,16846,4126,0
38213,4074,572,5.5,12829,1083,0
74639,37146,619,6.2,6785,1608,0
265347,12725,645,3.4,14107,7293,0
46046,11445,572,0.4,7207,7207,1
62068,27376,554,8.8,10344,9103,1
31482,18730,679,13.5,19585,8828,0
54653,5416,566,0.9,6486,4636,0
64612,12623,569,4.9,4356,3408,0
55100,10218,556,7.4,8941,6374,0
26587,3309,642,3.1,3811,3811,0
55482,7691,744,1.6,8150,4936,0
117868,11535,801,2.6,8132,8132,0
64163,12186,577,2.9,1764,1764,0
87308,4081,850,2.0,14349,2034,0
42523,33568,550,10.6,8709,4869,1
76875,12312,758,5.4,22637,5407,0
57963,13767,578,1.1,11509,4565,0
27707,18407,563,3.5,16563,15562,1
59344,7112,576,4.7,22766,10145,0
27038,19247,645,0.6,9025,1356,0
33533,9960,708,1.8,9891,9891,0
54918,6521,717,9.4,3290,417,0
58592,21137,556,3.3,23569,23569,1
24016,44061,551,1.0,8938,3795,1
92262,23858,558,0.5,4895,4144,1
69093,27956,639,2.9,16611,4656,0
32118,8809,629,3.2,2152,2152,0
19486,3722,555,1.6,7328,4914,0
44939,44007,677,4.0,18691,4359,0
37513,69121,850,0.3,7285,7285,0
52464,45901,600,0.6,5988,5988,1
39424,10213,607,3.2,7396,2074,0
14699,5304,706,0.3,2424,2424,0
38832,5696,594,8.5,16331,7877,0
40808,3474,717,0.6,9081,3009,0
71696,12260,578,4.5,8179,8179,0
32244,48269,833,2.0,8200,4265,0
134216,11928,684,2.0,9995,4026,0
15569,17015,588,5.8,15637,3928,1
107656,40154,591,2.8,9543,553,0
42848,9669,599,5.2,3816,3059,0
82105,68079,787,2.8,14807,9338,0
51425,65754,523,3.6,14031,4817,1
97123,12029,583,5.7,11429,1546,0
38855,8417,594,3.7,21008,11710,0
25357,23337,648,3.8,10110,3757,0
114956,10117,623,6.2,21546,1637,0
45794,5296,501,11.9,26504,26504,1
55990,37234,610,1.9,14878,1905,0
102832,35354,640,3.4,5863,5863,0
26392,15130,587,0.4,9031,2459,0
70073,4864,719,1.8,23557,5554,0
34409,4996,742,2.1,3469,2182,0
45284,14556,642,7.2,7522,1611,0
51193,8956,673,2.9,7785,7785,0
19928,10169,434,5.3,5401,5401,1
30721,30260,608,0.1,18233,13769,1
110265,24018,750,2.5,12884,4765,0
83426,40236,608,9.3,6016,6016,0
47213,6048,576,1.0,15121,6257,0
56720,10152,850,0.1,8858,8185,0
41087,24519,832,2.3,5307,1447,0
110630,19119,697,4.9,6009,2828,0
43468,45520,764,2.4,13430,7846,0
56337,18703,427,2.5,19097,4556,1
97501,58600,571,4.4,7039,5819,1
30748,20579,603,1.2,14488,2357,0
124901,31249,626,5.6,29948,5485,0
19569,10313,601,0.7,4100,4100,1
130325,13513,395,2.0,12695,1699,1
39199,27688,689,4.3,17702,8763,0
42378,48552,704,7.0,9259,1064,0
15772,23942,810,6.3,23548,5801,0
37314,12500,571,5.1,46128,24078,0
26268,40210,563,1.8,12586,9068,1
34044,2313,382,0.5,8404,8404,1
45144,4282,621,1.0,19612,2191,0
87088,23047,740,8.0,17844,17844,0
55524,13511,589,7.8,1697,1697,0
58959,21686,850,12.1,9878,2300,0
25405,14066,624,0.3,7508,3206,0
28899,21094,665,3.1,13065,13065,0
144240,6964,514,4.2,8642,8642,1
31536,21087,679,5.0,9324,1575,0
132419,29600,452,4.1,5409,1992,1
42369,35470,719,5.9,16550,4318,0
49088,66893,722,1.8,31525,696,0
93174,16241,786,0.8,5468,5000,0
105149,16633,548,0.9,3722,3722,1
45868,3950,666,0.0,10037,1346,0
38834,8733,706,1.7,9701,5510,0
47403,11448,694,0.4,22464,2911,0
60040,30954,563,1.6,4186,4186,1
83682,8194,411,4.0,6792,2943,1
49145,25262,685,9.0,2201,2201,0
71064,13342,635,7.3,25913,2871,0
131008,11594,593,1.2,11794,9838,0
61623,16303,726,0.6,7155,6166,0
59100,9770,646,0.9,3922,3922,0
19706,9478,518,14.2,4183,2413,1
10113,3416,457,3.2,13227,6573,1
61885,10956,537,0.8,4559,3306,0
46310,9100,850,7.3,10645,2642,0
35995,8842,722,2.0,41360,18499,0
56733,18648,669,9.2,7760,7760,0
47276,22627,632,1.2,5049,5049,0
96439,16087,625,2.0,12931,3455,0
51620,29624,767,2.8,4196,4157,0
31315,21172,601,8.9,32991,3930,0
88796,10551,708,8.1,26437,6658,0
43033,9225,615,3.4,8823,8757,0
67233,17159,844,1.0,5281,4783,0
36811,21142,724,2.1,7346,2408,0
33193,40875,775,14.9,8047,8047,0
51560,34646,592,3.7,12945,5065,0
49400,8663,756,6.1,20491,1344,0
65375,12313,619,2.4,4791,719,0
41723,22852,661,3.0,20083,6426,0
16288,31395,814,2.2,15251,2330,0
37810,28316,546,4.9,6936,6936,1
78928,12694,670,7.6,4625,2445,0
41010,4899,694,2.8,10736,5541,0
42284,6008,702,2.6,4714,3496,0
88595,16616,605,1.7,20264,20264,0
31978,17567,850,0.8,4507,4507,0
19425,5547,521,11.2,14522,14522,1
44517,13845,796,1.5,9354,5022,0
36662,22136,772,6.5,6685,6685,0
27454,5319,840,5.0,9210,5337,0
44125,32338,491,6.3,21078,18447,1
65835,9877,563,11.0,4296,4296,0
48748,36537,799,3.9,7417,1397,0
58935,8719,462,9.1,5848,813,1
145516,5876,489,0.7,9633,9633,1
39906,9260,601,3.9,6129,6129,0
57931,12381,669,5.9,2871,2871,0
36115,9791,809,1.3,4729,4729,0
29501,11240,631,5.4,31146,1111,0
34512,17451,589,6.0,11763,3559,0
36781,11650,681,7.1,11483,3974,0
60821,12671,697,1.5,8121,8121,0
200676,3404,694,4.6,9546,2635,0
31900,18276,632,1.5,7326,1667,0
38178,12440,454,5.4,14312,1654,1
47199,48447,558,2.5,10621,10621,1
62161,6300,792,3.6,4359,2519,0
57419,3144,669,2.2,11821,2990,0
105922,21905,618,0.7,1770,1770,0
11432,17628,762,0.8,13223,2620,0
11706,5963,537,0.3,3690,1059,1
